,dynasty,author,content,title,keywords
361,Ming,王世贞,腰间辘轳剑|错莫无精光|不是芙蓉浅|纯钩北斗傍,过于鳞郡斋分韵赋十二体得傍字,辘轳 北斗 浅 芙蓉
104039,Song,裘万顷,野梅官柳只供愁|空倚鄱江百尺楼|待倩天边几鸿雁|为传消息到皇州,钱仲庸主簿入京三首 其三,官柳 皇州 消息 鸿雁
104071,Ming,钟芳,谈麈顿销夷檄变|思莼忽动故园心|南人引领惊相问|为爱甘棠一片阴,又和漫成四首 其一,南人 引领 变 甘棠
104111,Song,李光,城隅诘曲趁溪斜|遥望青帘认酒家|行过小桥沙路尽|忽逢菡萏一池花,十月二十二日纵步至教谕谢君所居爱其幽胜而庭植道源诸友见寻烹茗奕棋小酌而归因成二绝句 其一,遥望 酒家 小桥 菡萏
104177,Yuan,杨弘道,清秋风露晓凄凄|气彻天高日易西|谁把玉簪收拾去|绿云犹傍曲栏低,再至凤翔普照寺,风露 凄凄 清秋 收拾
104238,Ming,李之世,清溪溪畔旧溪堂|九曲溪流曲曲长|水自潺湲花自笑|依稀前度识刘郎,喜刘平子至,溪流 清溪 刘郎 潺湲
104346,Song,朱淑真,东风迤逦转南风|万物全归长养功|舜岂无心阜民俗|薰薰歌入五弦中,夏日作,南风 迤逦 功 东风
104390,Song,释正觉,厌馀客路忽思家|鬓发春饶尽雪华|月底路歧通著脚|归心未稳隔烟霞,四料简 夺境不夺人,烟霞 归心 思家 客路
104438,Yuan,于立,芙蓉老尽澹秋光|翠羽依依惬晚凉|欲制荷衣浑懒折|只愁无叶盖鸳鸯,题墨戏秋荷水禽,鸳鸯 秋光 晚凉 芙蓉
104556,Ming,郑梦周,故园东望隔沧波|春尽高斋自结跏|日午南风自开户|飞来花片点袈裟,赠日本僧永茂,南风 袈裟 高斋 沧波
104652,Song,姚勉,蜿蜒寒碧捲深清|一洒甘霖泽万生|此际莫惊蟠蛰好|近冬时节不妨晴,赠陈龙湖,蜿蜒 寒碧 晴 甘霖
104670,Ming,王世贞,浦西阡畔草离离|肠断怜君负土时|乌鸟能啼两行血|白杨偏送四时悲,朱宸卿葬母 其一,离离 怜君 白杨 肠断
104767,Ming,朱厚煜,薄鬓斜鬟十五馀|妆成犹未下庭除|纳凉记得君王作|私把泥金小扇书,宫词,泥金 庭除 君王 妆成
104838,Ming,郑善夫,近爱钱塘孙画师|江山花木乱生姿|正愁京洛风尘急|却耐庞眉歌紫芝,画者,花木 风尘 江山 钱塘
104843,Tang,杜牧,寻常诗思巧如春|又喜幽亭蕙草新|本是馨香比君子|绕栏今更为何人,和令狐侍御赏蕙草,诗思 君子 幽亭 馨香
104881,Song,杨冠卿,霜惊叶落催寒晓|梦破人愁觉夜长|香暗折梅初点玉|镜鸾呵手试新妆,回纹四时 其四,新妆 夜长 梦破 叶落
105021,Yuan,高逊志,记得移家白露时|秋风又是一年期|独怜零落溪边柳|那得长条系所思,题陆滨村舍壁,白露 独怜 零落 溪边
105041,Song,何扬祖,石室何时霹雳开|曾听绣斧凯歌回|谁知二百馀年后|复有旌旗笳鼓来,题奣岩,石室 馀年 旌旗 笳鼓
105165,Ming,徐渭,八达高坡百尺强|径连大漠去荒荒|舆幢尽日山油碧|戍堡终年雾噀黄,上谷歌 其三,终年 黄 荒荒 大漠
105229,Song,杨备,三尺龙盘古到今|波光凝碧暮云深|沈丝不断应无底|山脚池心彻海心,剑池,波光 凝碧 云深 龙盘
105272,Tang,周祚,莫道春花独照人|秋花未必怯青春|四时风雨没时节|共保松筠根底尘,失题,春花 照人 青春 风雨
105311,Tang,白居易,晓来红萼凋零尽|但见空枝四五株|前日狂风昨夜雨|残芳更合得存无,惜小园花,红萼 昨夜 凋零 狂风
105312,Ming,金幼孜,熙熙海宇被仁风|民物讴歌乐岁丰|圣主优贤隆眷遇|愚臣何幸重遭逢,恭和御制诗,熙熙 遭逢 圣主 讴歌
105315,Ming,成鹫,高峻门庭不易登|每逢寒食谒尊僧|狂歌薤露逢蒿里|即事分题记得曾,挽硕堂老人十章历序平生相遇之缘 其六,狂歌 薤露 门庭 寒食
105329,Song,李壁,谁人此地著危栏|城郭江山表里看|时节不知春已半|天围稍觉目前宽,青云亭 其一,表里 城郭 谁人 江山
105365,Ming,陈献章,百尺江边有筑台|自从君去望君来|黑头了却人间事|更约焚香共小斋,弘治己酉春姜仁夫进士以使事贵州还取道广东过予白沙自己夘至丙戌凡八日辞别三首予亦次韵为别明日仁夫至潮连寨方十馀里遣隶回并得三绝和之通前九首吾与仁夫之意皆不在诗也岂尚多乎哉仁夫浙之兰溪从学章先生德懋吾廿年旧好故吾诗两及之 其六,江边 黑头 君去 焚香
105378,Song,区仕衡,礼乐三千不可闻|彤墀诸草似刘蕡|莫嗟起部官犹左|尺疏公田赖有君,酬吕监簿叔朝垂示试草,彤墀 礼乐 君 闻
105397,Ming,王渐逵,仙都瑶圃洽元和|双树琪林乐自多|换尽颜容不相识|定应常饱玉山禾,咏白鹦鹉五首 其三,双树 玉山 乐 瑶圃
105747,Tang,杨巨源,诗家清景在新春|绿柳才黄半未匀|若待上林花似锦|出门俱是看花人,城东早春,看花 清景 新春 诗家
105759,Ming,张弼,凿山开道曲江公|古庙遗墟草莽中|我有瓣香无处祝|裴回松下溯吟风,过梅岭,瓣香 草莽 曲江 裴回
105781,Song,易士达,满院朝来白雪香|伤心遥想旧阿房|故园弟子今何在|春雨溶溶空断肠,梨花,白雪 断肠 春雨 伤心
105853,Ming,王世贞,甲帐银灯夜未央|渐看鸳甃有寒霜|三千粉黛浑如扫|圣主重翻日讲章,弘治宫词十二首 其一,未央 粉黛 圣主 银灯
105897,Tang,郑谷,一卷疏芜一百篇|名成未敢暂忘筌|何如海日生残夜|一句能令万古传,卷末偶题三首 其一,未敢 海日 残夜 篇
105933,Song,张嵲,丧归荆楚痛遗民|修好行人继入秦|不待金仙来震旦|君王已解等冤亲,读楚世家,遗民 金仙 君王 行人
106036,Song,周南,清溪寒食水瀰漫|忆在齐山约共观|便著窄衫鞭马去|路傍惊讶是文官,寒食怀游诚之,齐山 清溪 水 寒食
106107,Ming,张萱,好音曾忆十年馀|琬琰新编独起予|百尺楼头写秋色|水瓜聊以报琼琚,写西园秋色图寄张绍和 其一,楼头 好音 起予 秋色
106198,Ming,李攀龙,白羽如霜出塞寒|胡烽不断接长安|城头一片西山月|多少征人马上看,塞上曲四首送元美 其四,征人 城头 西山 长安
106502,Song,陈楠,此宝从来二八传|吉年吉月入炉安|十朝火候知时节|必定芽成汞自完,金丹诗诀 其三十八,传 安 知 火候
106595,Song,许及之,山城久矣鞠榛埃|三径新成手自开|何用诛茅卜邻并|好风良月便应来,山房 其一,好风 卜邻 山城 诛茅
106642,Ming,蒙诏,河汉浮槎到五羊|南风吹送桂花香|村人多少来争看|狗吠仙姬会阮郎,河南村狗,南风 河汉 花香 浮槎
106769,Ming,谢晋,游子思亲泪未乾|春来顿觉带围宽|客边憔悴无人问|空把家书日日看,春日旅怀二首 其二,顿觉 思亲 憔悴 游子
106774,Ming,黄玄,曾逐孤舟背远村|清溪一去不知源|于今莫辨秦人处|野鸟潭花即故园,过方山旧居处,孤舟 清溪 野鸟 远村
106881,Ming,毕自严,泰道将亨尚未回|侧身天地一孤荄|故园松菊今相待|屈指春和归去来,壬戌长至有感时事漫赋二绝用白苏韵 其二,屈指 松菊 天地 归去
106882,Ming,唐之淳,好在徐王庙下邻|邻人出酒饮行人|自说王家多宠庇|差科不动是闲身,徐王庙下作,饮 邻 王家 行人
107074,Song,李春叟,百尺楼中眼孔高|气吞馀子等儿曹|才名赫赫天公妒|罚作人间诗酒豪,挽赵秋晓 其三,才名 诗酒 楼中 儿曹
107083,Yuan,凌云翰,花木禅房常建诗|吴兴曾为写幽姿|龙溪渔子天机熟|见画令人忆旧时,张师夔思意图,花木 幽姿 天机 禅房
107387,Ming,杨慎,苹香波暖泛云津|渔枻樵歌曲水滨|天气常如二三月|花枝不断四时春,滇海曲 其十,天气 樵歌 花枝 曲水
107405,Ming,沈鍊,杨郎鼓棹出江城|江日江波紫雾明|细雨欲沾行处湿|长风应解别离情,子仁子渐兄弟载酒远来愧以疏庸相废遂用怃然祗今东还复有日月之别又以旅泊无将以诗赠焉 其一,江城 长风 别离 细雨
107452,Yuan,柯九思,花明昼锦柳摇丝|仙岛陪銮濯禊时|曲水番成飞瀑下|逶迤银汉接清池,宫词十五首 其九,花明 曲水 逶迤 银汉
107456,Ming,李流芳,胪传唱彻九霄清|三殿云高五色明|此日承恩多气象|玉阶先曳锦袍行,送徐陵如朱尔凝北上 其七,玉阶 气象 承恩 锦袍
107471,Song,汪应辰,自然长寿又康宁|德合无疆万物亨|圣主爱亲思尽美|更羞仙朮助延生,太上皇后合端午帖子词 其六,亨 圣主 长寿 思
107592,Tang,白居易,忽忆芳时频酩酊|却寻醉处重裴回|杏花结子春深后|谁解多情又独来,重寻杏园,酩酊 多情 春深 结子
107617,Ming,陈子升,十二楼昏千斛醪|梦中和语拨檀槽|秦淮一夕秋风起|百尺帆樯海气高,秦淮曲,秋风 海气 秦淮 梦中
107705,Ming,王彦泓,春空淡白照银纱|一径幽寻避月华|记得画桥南畔去|绿杨阴下是他家,灯宵纪事 其三,画桥 绿杨 月华 幽寻
107706,Yuan,叶颙,缓骑黄犊随芳草|闲倩苍头扫落花|醉后不知新过雨|岩前应湿旧烟霞,次韵周安道宪史仲春雨窗书怀十首 其四,过雨 烟霞 落花 芳草
107779,Ming,王氏（衡女）,驿路萧条怯问津|行囊检拂旧缁尘|故园松菊犹无恙|归卧牛衣谷水滨,金吾公忤珰削籍南还舟中感慰,问津 缁尘 萧条 驿路
107910,Yuan,耶律铸,毕方鬼蜮避时傩|便觉祈禠气象和|欢伯解言应也道|最难除得是诗魔,傩毕酌吟醉斋,气象 诗魔 鬼蜮 欢伯
107928,Tang,李群玉,长沙地窄却回时|舟楫骎骎向凤池|为报湘川神女道|莫教云雨湿旌旗,闻湘南从叔朝觐,凤池 云雨 旌旗 长沙
107995,Tang,刘禹锡,厩马翩翩禁外逢|星槎上汉杳难从|定知欲报淮南诏|促召王褒入九重,逢王十二学士入翰林因以诗赠,星槎 欲报 翩翩 淮南
108018,Song,释行海,雁云蛩雨异乡秋|闻道君家水石幽|时节飘零皈去好|路歧南北使人愁,送云南上人,君家 南北 异乡 飘零
108165,Ming,罗万杰,风吹暮雨透轻寒|落日扁舟系未安|遥想故园春草色|祇今犹作梦中看,风雨篇四首 其二,落日 扁舟 暮雨 草色
108191,Song,洪咨夔,细草护沙连不断|疏风略雨散还收|山田麦熟不归去|三百里江都是愁,严陵道上杂咏 其七,归去 山田 细草 散
108203,Ming,张以宁,江南坝里紫彭亨|票致钱郎巧写生|忆得故园秋雨过|新炊初熟饭香粳,钱舜举画二首 其一 紫茄,紫 初熟 雨过 江南
108265,Song,李洪,且卧元龙百尺楼|难忘江海一扁舟|西山爽气助诗兴|忽有碧云生暮愁,书寓舍壁 其一,难忘 西山 碧云 江海
108273,Song,郭祥正,花枝自倚青春笑|客恨须凭浊酒迷|望断夕阳无问处|只今应照故园西,又和 其五,青春 花枝 望断 浊酒
108313,Song,叶适,背人远住奚师坞|何意追寻特特来|更要明年此时节|溪翁相唤不相猜,下仙看梅二首 其一,溪翁 明年 追寻 背人
108477,Song,司马光,麦田小雨陇微青|草树欣欣照晚晴|花下客来醒亦好|犹胜闭户过清明,小诗招僚友晚游后园二首 其二,小雨 闭户 草树 清明
108563,Ming,屈大均,节为沉水花鸡舌|两种香含心字深|多谢博山垆器好|双烟不断至于今,焚香曲七首 其二,沉水 鸡舌 多谢 心字
108574,Ming,王世贞,遥闻李白在扬州|银瓮葡萄晚自愁|曲罢广陵人不见|萧条枫叶映寒流,扬州访张有功不值 其一,扬州 广陵 萧条 枫叶
108612,Ming,魏允中,陇头晴雨绿如烟|村巷家家出种田|疑是故园三月暮|不知身在楚城边,楚原晴望,家家 晴雨 陇头 城边
108654,Song,韩淲,喜晴方且启柴门|忽有人来倒一樽|只道久闲常荡荡|不知小醉已昏昏,喜晴,小醉 荡荡 柴门 昏昏
108683,Ming,徐熥,一片轻帆挂月明|微茫何处辨孤城|已看灯火星星近|犹隔西风数里程,松陵夜泛,灯火 微茫 月明 孤城
108749,Song,许月卿,达旦吟诗达旦饮|半生信直半生贫|睡魔犹侮汪梅叟|何况悠悠俗累人,咸淳五年天下都散汉许月卿饮无算醉后吟诗秉笔达旦,饮 吟诗 睡魔 悠悠
108948,Song,文同,垂杨百尺临池水|风定烟浓盘不起|欲折长条寄远行|想到君边已憔悴,折杨柳,垂杨 长条 憔悴 欲折
109052,Ming,郑学醇,罗浮道士不相识|闻在葛洪丹灶西|已办短筇双不借|与君联步访丹梯,约李神白访冲虚观李九还炼师,罗浮 道士 丹梯 丹灶
109064,Ming,王世贞,绯衫不碍鬓丝苍|令子承恩在帝乡|欲识故园山色好|一官犹号白云郎,赠封比部金翁 其一,承恩 白云 鬓丝 山色
109150,Ming,杨慎,滇隅流落鬓成丝|为忆家林恼梦思|沃野喜看平似掌|春郊载酒正花时,徐及泉相送至斜堰河 其一,流落 成丝 喜看 载酒
109194,Ming,孙承恩,一奉天书别故园|白云迟我几时还|欲知宦兴今何似|试把连朝面貌看,舟中偶作,迟我 白云 天书 欲知
109199,Song,李光,旋移瑶席盍朋簪|日暮行庖簇柳阴|力劝耕农颁汉诏|应知圣主爱民心,三月六日闻五马同郡僚出郊劝农 其二,朋簪 柳阴 日暮 圣主
109220,Ming,林光,日日江中浪拍舟|南风不遂北来谋|谁云境逆无佳思|独倚篷窗看活流,江中,南风 日日 独倚 篷窗
109247,Song,朱淑真,东风作雨浅寒生|梅子传黄未肯晴|戢戢箨龙头角就|温云缭绕变江城,梅蒸滋甚因怀湖上二首 其一,江城 未肯 缭绕 梅子
109269,Ming,王世贞,两角鸦青双箸红|灵犀一点未曾通|自缘身作延年药|憔悴春风雨露中,西城宫词十二首 其七,春风 灵犀 憔悴 雨露
109289,Yuan,蓝智,杨柳青青河水浑|野桥茅店水边村|官船三日姑苏道|处处青山似故园,姑苏河上作,河水 青青 青山 姑苏
109372,Song,吴处厚,秉烛携筇步步前|玉京迢递访神仙|四时自有壶中景|一罅都迷物外天,玉京洞,玉京 物外 神仙 秉烛
109702,Ming,杨士奇,住近东华五云下|车尘不断扑帘屏|别开楼馆看尘外|万叠西山过雨清,题凝翠楼 其一,车尘 过雨 西山 尘外
109726,Yuan,廖大圭,涪翁醉墨动惊蛇|流落人间几岁华|长恐六丁起雷电|为龙飞去玉皇家,山谷草圣,玉皇 流落 岁华 飞去
154,Song,姚勉,一径绿阴去|隐隐花竹幽|主人地行仙|终日杖屦游,王君猷花圃八绝 其七 山扉,主人 终日 绿阴 隐隐
232,Tang,徐成,冬季口中黑|医之不必痊|卧蚕虽有色|而退也无缘,王良百一诗 其四十四,口中 黑 色 痊
373,Song,司马光,偃蹇登修阪|高侵云日间|几人征戍客|跋马望家山,上郡南三十里有相思亭在太山之麓二水所交平皋之上往来者徒习其名莫详其义庆历甲申岁余适延安过于其下于时夏虏梗边征戍未息窃感东山采薇之义叙其情而悯其劳因作五诗庶几不违周公之指且以释亭之名尔 其二,云日 登 家山 偃蹇
468,Ming,张穆,入谷闻空答|溪深六月寒|松风三十里|常作九秋看,罗浮杂咏 其五,入谷 松风 闻 溪深
494,Ming,邹元标,束发诵遗篇|生迟五十年|焚香端不愧|心迹可青天,游石莲洞 其三,青天 束发 焚香 心迹
582,Song,白玉蟾,梧叶落满地|西风洗九天|鹤声明月夜|曾此系吾船,泊舟顺济庙前,梧叶 西风 满地 明月
756,Ming,张鼐,花径宿烟霞|柴门来杖履|枳壳自春风|芭蕉又春雨,题刘锦衣扇山居对僧话图 其二,烟霞 春雨 柴门 芭蕉
793,Song,陆游,坡陀度小岭|轩豁见平湖|但醉梅花下|民家酒可沽,湖山九首 其四,平湖 度 坡陀 梅花
835,Ming,林大钦,芳原晴睇望|隐隐见荒林|鸟向青田去|云还碧涧阴,晴望,荒林 碧涧 青田 隐隐
849,Ming,王立道,浮云看世事|如水见交情|此道令人弃|悠然想太羹,澹庵诗,浮云 想 弃 世事
1092,Song,丘葵,山涧雨初收|涓涓水乱流|树根一片石|童子坐牵牛,晚行书所见,涓涓 乱流 童子 牵牛
1166,Ming,陈璧,急涧无停流|行云那得定|不息奔竞心|山林亦非静,题静林寺壁,静 山林 流 行云
1187,Ming,温纯,参军玩世者|醉德不醉名|天地馀抔土|古今诵达生,浮光八咏 其七 刘墓,天地 名 参军 玩世
1244,Song,释绍昙,通身百杂碎|谁解成褫得|鸡足紧收藏|当来问弥勒,破衲,问 紧 收藏 谁解
1459,Ming,伍瑞隆,凤皇具九苞|是为众羽王|鹰鹯有劲翮|乃亦健翱翔,醉为夏将军题画鹰 其三,翱翔 健 王 凤皇
1468,Ming,陈恭尹,岭北芭蕉树|虽多不著花|岭南花且实|香者在龙牙,香蕉三首 其一,树 岭南 岭北 芭蕉
1565,Song,吴龙翰,击筑复击筑|欲歌双泪横|宝刀重如命|命如鸿毛轻,侠客行,击筑 宝刀 鸿毛 双泪
1619,Ming,倪元璐,松柏岁寒节|谷风夫妇心|千年如有护|为作老龙吟,题松柏双寿图,岁寒 龙吟 谷风 松柏
1806,Song,陈宓,我少不努力|常愧夜讽子|亦有才高人|雍容即登此,延平次赵纠曹 韵十四首 其十二 棋亭,才 子 高人 努力
1959,Ming,曹于汴,画史先盘礴|一择敌化工|万事未当前|胡不虚其中,省躬诗 其十五,化工 盘礴 虚 画史
1974,Jin,李俊民,愈风陈有檄|止疟杜能诗|虽然医者意|何意亦何医,一字百题示商君祥 其三十七 医,杜 陈 医 意
2011,Ming,谢铎,浅水难容棹|繁花自作村|分明幽绝地|不是武陵源,桃溪,武陵 繁花 分明 浅水
2044,Ming,徐渭,羹鲤稻粱餐|沈思欲答难|只裁残拜帖|写竹当春盘,写竹答许口北年礼,难 春盘 稻粱 残
2088,Ming,刘崧,坐石弄芳草|渡溪行翠微|西峰月未上|独自看云归,同舒伯源自双溪口度桥登高山望幽谷诸峰赋八绝 其二,翠微 西峰 看云 芳草
2205,Tang,佚名,自湖腰欲断|莆阳朱紫半|水绕壶公山|此时大好看,莆阳古谶,好看 欲断 朱紫 水绕
2207,Ming,曹义,岁晚经湘浦|堪收入画图|雪馀凝望处|一片玉模糊,戏题小扇诸侄各争先以讨走笔以荅之各回物状形十首 其五,入画 凝望 岁晚 模糊
2325,Ming,张弼,尘鞅苦相聒|江槎喜自闲|数编翻欲遍|小饮卧看山,江行,卧 小饮 看山 尘鞅
2439,Ming,王廷相,山城一夜雨|客意巳深秋|况对临湖寺|千松翠欲流,雨秋,客意 山城 翠欲 深秋
